"element_id","global_id","element_type","element_name","material_name","material_type","material_id","volume_m3","volume_source","area_m2","height","length","width","layer_index","layer_thickness","total_layerset_thickness","layerset_name","is_ventilated","constituent_fraction","constituent_index","component_description","profile_name","profile_index","data_quality_flag"
"4513634","3YjUxCrSDD$vjBbChuVnAB","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf staand 100_gen_PV:6730835","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"4513656","3YjUxCrSDD$vjBbChuVn95","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:6730909","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4513678","3YjUxCrSDD$vjBbChuVn8N","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:6730959","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4517507","2tZsMYUIPA_9DgjlHymW_0","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:6874303","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4517529","2tZsMYUIPA_9DgjlHymWvu","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:6874439","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4517551","092ZabNlL6$R_IKa8i9euM","IfcWall","Basic Wall:NLRS_22_WA_betonwand 100_Heembeton:6881241","NLRS_f2_beton_prefab_gen","LAYERSET","1973","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4517573","2Xcc3mFOb8jONpvK6hMleW","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:6919033","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4517615","2Xcc3mFOb8jONpvK6hMleZ","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:6919034","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4517637","2Xcc3mFOb8jONpvK6hMleY","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:6919035","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4517659","2Xcc3mFOb8jONpvK6hMleb","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:6919036","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4517701","2Xcc3mFOb8jONpvK6hMled","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf staand 100_gen_PV:6919038","NLRS_g2_mw Rodurza Spaarne wf staand","LAYERSET","4495187","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4517723","2Xcc3mFOb8jONpvK6hMlhO","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:6919041","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4517745","2Xcc3mFOb8jONpvK6hMlhQ","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:6919043","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4517767","2Xcc3mFOb8jONpvK6hMlr1","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:6919192","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4517789","2Xcc3mFOb8jONpvK6hMlr0","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf staand 100_gen_PV:6919193","NLRS_g2_mw Rodurza Spaarne wf staand","LAYERSET","4495187","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4517811","2Xcc3mFOb8jONpvK6hMlr2","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:6919195","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4517833","2Xcc3mFOb8jONpvK6hMlr7","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:6919198","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4517855","2Xcc3mFOb8jONpvK6hMlru","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:6919201","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4517877","2Xcc3mFOb8jONpvK6hMlrz","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:6919204","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4517899","2Xcc3mFOb8jONpvK6hMlr$","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:6919206","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4517921","2Xcc3mFOb8jONpvK6hMlrn","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:6919208","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4517943","2Xcc3mFOb8jONpvK6hMlro","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:6919211","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4517965","2Xcc3mFOb8jONpvK6hMlrq","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:6919213","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4517987","2Xcc3mFOb8jONpvK6hMlrt","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:6919214","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4518009","2Xcc3mFOb8jONpvK6hMlsx","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:6919394","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4518031","2Xcc3mFOb8jONpvK6hMlsw","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf staand 100_gen_PV:6919395","NLRS_g2_mw Rodurza Spaarne wf staand","LAYERSET","4495187","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4518053","2Xcc3mFOb8jONpvK6hMlsy","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:6919397","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4518075","2Xcc3mFOb8jONpvK6hMlsn","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:6919400","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4518097","2Xcc3mFOb8jONpvK6hMlso","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:6919403","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4518119","2Xcc3mFOb8jONpvK6hMlst","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:6919406","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4518141","2Xcc3mFOb8jONpvK6hMlsf","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:6919408","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4518163","2Xcc3mFOb8jONpvK6hMlsh","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:6919410","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4518185","2Xcc3mFOb8jONpvK6hMlsi","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:6919413","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4518207","2Xcc3mFOb8jONpvK6hMlsk","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:6919415","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4518229","2Xcc3mFOb8jONpvK6hMlsX","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:6919416","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4518251","2B$43slmPAWw20RsnlmhBh","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf tegel 100_gen_PV:6944968","NLRS_g2_mw Rodurza Spaarne wf tegel","LAYERSET","4512946","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4518273","2B$43slmPAWw20Rsnlmh3l","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf tegel 100_gen_PV:6945484","NLRS_g2_mw Rodurza Spaarne wf tegel","LAYERSET","4512946","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4518295","2B$43slmPAWw20Rsnlmh4c","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf tegel 100_gen_PV:6945541","NLRS_g2_mw Rodurza Spaarne wf tegel","LAYERSET","4512946","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4518349","2B$43slmPAWw20RsnlmhQB","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:6945960","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4518371","2B$43slmPAWw20RsnlmhQA","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:6945961","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4518393","2B$43slmPAWw20RsnlmhQ9","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:6945962","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4518596","0CSP0KYLT6EQ4vYfmpPA9T","IfcWall","Basic Wall:NLRS_21_WA_kalkzandsteen CS12 100_gen_PV:7352570","NLRS_f1_kalkzandsteen_CS12","LAYERSET","2774701","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4518618","0CSP0KYLT6EQ4vYfmpPAFl","IfcWall","Basic Wall:NLRS_21_WA_kalkzandsteen CS12 100_gen_PV:7352648","NLRS_f1_kalkzandsteen_CS12","LAYERSET","2774701","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4518640","0CSP0KYLT6EQ4vYfmpPA3b","IfcWall","Basic Wall:NLRS_21_WA_kalkzandsteen CS12 100_gen_PV:7352898","NLRS_f1_kalkzandsteen_CS12","LAYERSET","2774701","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4518662","0CSP0KYLT6EQ4vYfmpPA0A","IfcWall","Basic Wall:NLRS_21_WA_kalkzandsteen CS12 100_gen_PV:7353005","NLRS_f1_kalkzandsteen_CS12","LAYERSET","2774701","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4518684","0CSP0KYLT6EQ4vYfmpPA10","IfcWall","Basic Wall:NLRS_21_WA_kalkzandsteen CS12 100_gen_PV:7353063","NLRS_f1_kalkzandsteen_CS12","LAYERSET","2774701","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4518706","0CSP0KYLT6EQ4vYfmpPA1F","IfcWall","Basic Wall:NLRS_21_WA_kalkzandsteen CS12 100_gen_PV:7353064","NLRS_f1_kalkzandsteen_CS12","LAYERSET","2774701","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4518728","01s7DVOezDF9YXjoRJNXij","IfcWall","Basic Wall:NLRS_42_WA_tegelwerk 400x200x9.5_gen_PV:7399545","Tegels_keramisch_400x200_creme","LAYERSET","2843081","","","","","","","0","9.5","9.5","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4518750","01s7DVOezDF9YXjoRJNXgE","IfcWall","Basic Wall:NLRS_42_WA_tegelwerk 400x200x9.5_gen_PV:7399898","Tegels_keramisch_400x200_creme","LAYERSET","2843081","","","","","","","0","9.5","9.5","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4521116","2OsOCjL7jDx8KfOKW7qaiw","IfcWall","Basic Wall:NLRS_22_WA_cellenbeton G4 100_gen_PV:7419960","NLRS_f4_cellenbeton_G4/600","LAYERSET","2823962","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4521287","2OsOCjL7jDx8KfOKW7qaj0","IfcWall","Basic Wall:NLRS_22_WA_cellenbeton G5 100_gen_PV:7419970","NLRS_f4_cellenbeton_generiek","LAYERSET","4521288","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4523889","2ZRmZJUqXBfe8G9Hocfro1","IfcWall","Basic Wall:NLRS_22_WA_cellenbeton G4 100_gen_PV:7455277","NLRS_f4_cellenbeton_G4/600","LAYERSET","2823962","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4524057","2ZRmZJUqXBfe8G9HocfroR","IfcWall","Basic Wall:NLRS_22_WA_cellenbeton G5 100_gen_PV:7455287","NLRS_f4_cellenbeton_generiek","LAYERSET","4521288","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4530963","0wLKl05k520vQIhDGpvqUb","IfcWall","Basic Wall:NLRS_22_WA_cellenbeton G4 100_gen_PV:7623859","NLRS_f4_cellenbeton_G4/600","LAYERSET","2823962","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4530985","0wLKl05k520vQIhDGpvqML","IfcWall","Basic Wall:NLRS_22_WA_cellenbeton G4 100_gen_PV:7624323","NLRS_f4_cellenbeton_G4/600","LAYERSET","2823962","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4531106","0wLKl05k520vQIhDGpvs0W","IfcWall","Basic Wall:NLRS_21_WA_mw spaarne wf halfst. 100_gen_PV:7631670","NLRS_g2_mw Rodurza Spaarne wf halfsteens","LAYERSET","2774662","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4531319","0y_HGKWAH3Pfrb427nbvQA","IfcWall","Basic Wall:NLRS_21_WA_HSB wand 12,5-150-12,5 _gen_PV:7659479","NLRS_i4_beplating_multiplex","LAYERSET","4531010","","","","","","","0","12.5","176.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4531319","0y_HGKWAH3Pfrb427nbvQA","IfcWall","Basic Wall:NLRS_21_WA_HSB wand 12,5-150-12,5 _gen_PV:7659479","NLRS_m1_isolatie_glaswol","LAYERSET","2774606","","","","","","","1","150.0","176.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4531319","0y_HGKWAH3Pfrb427nbvQA","IfcWall","Basic Wall:NLRS_21_WA_HSB wand 12,5-150-12,5 _gen_PV:7659479","NLRS_i4_beplating_multiplex","LAYERSET","4531010","","","","","","","2","12.5","176.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4531319","0y_HGKWAH3Pfrb427nbvQA","IfcWall","Basic Wall:NLRS_21_WA_HSB wand 12,5-150-12,5 _gen_PV:7659479","NLRS_s9_bitumen","LAYERSET","2775843","","","","","","","3","1.0","176.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4531353","0y_HGKWAH3Pfrb427nbvQ5","IfcWall","Basic Wall:NLRS_21_WA_HSB wand 12,5-150-12,5 _gen_PV:7659480","NLRS_i4_beplating_multiplex","LAYERSET","4531010","","","","","","","0","12.5","176.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4531353","0y_HGKWAH3Pfrb427nbvQ5","IfcWall","Basic Wall:NLRS_21_WA_HSB wand 12,5-150-12,5 _gen_PV:7659480","NLRS_m1_isolatie_glaswol","LAYERSET","2774606","","","","","","","1","150.0","176.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4531353","0y_HGKWAH3Pfrb427nbvQ5","IfcWall","Basic Wall:NLRS_21_WA_HSB wand 12,5-150-12,5 _gen_PV:7659480","NLRS_i4_beplating_multiplex","LAYERSET","4531010","","","","","","","2","12.5","176.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4531353","0y_HGKWAH3Pfrb427nbvQ5","IfcWall","Basic Wall:NLRS_21_WA_HSB wand 12,5-150-12,5 _gen_PV:7659480","NLRS_s9_bitumen","LAYERSET","2775843","","","","","","","3","1.0","176.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4669425","2MYnLHTC1BbBy7TCZCJeZW","IfcWall","Basic Wall:NLRS_42_WA_tegelwerk 400x200x9.5_gen_PV:8224465","Tegels_keramisch_400x200_creme","LAYERSET","2843081","","","","","","","0","9.5","9.5","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4669447","2MYnLHTC1BbBy7TCZCJeZZ","IfcWall","Basic Wall:NLRS_42_WA_tegelwerk 400x200x9.5_gen_PV:8224466","Tegels_keramisch_400x200_creme","LAYERSET","2843081","","","","","","","0","9.5","9.5","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4669469","2MYnLHTC1BbBy7TCZCJeZb","IfcWall","Basic Wall:NLRS_22_WA_cellenbeton G4 100_gen_PV:8224468","NLRS_f4_cellenbeton_G4/600","LAYERSET","2823962","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4669530","2MYnLHTC1BbBy7TCZCJeZH","IfcWall","Basic Wall:NLRS_42_WA_tegelwerk 400x200x9.5_gen_PV:8224480","Tegels_keramisch_400x200_creme","LAYERSET","2843081","","","","","","","0","9.5","9.5","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4669582","2MYnLHTC1BbBy7TCZCJeZK","IfcWall","Basic Wall:NLRS_22_WA_cellenbeton G4 100_gen_PV:8224485","NLRS_f4_cellenbeton_G4/600","LAYERSET","2823962","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4669604","2MYnLHTC1BbBy7TCZCJeZN","IfcWall","Basic Wall:NLRS_42_WA_tegelwerk 400x200x9.5_gen_PV:8224486","Tegels_keramisch_400x200_creme","LAYERSET","2843081","","","","","","","0","9.5","9.5","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4669653","2MYnLHTC1BbBy7TCZCJeaW","IfcWall","Basic Wall:NLRS_22_WA_cellenbeton G5 100_gen_PV:8224529","NLRS_f4_cellenbeton_generiek","LAYERSET","4521288","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4669675","2MYnLHTC1BbBy7TCZCJeaZ","IfcWall","Basic Wall:NLRS_22_WA_cellenbeton G4 100_gen_PV:8224530","NLRS_f4_cellenbeton_G4/600","LAYERSET","2823962","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4669730","2MYnLHTC1BbBy7TCZCJeaj","IfcWall","Basic Wall:NLRS_42_WA_tegelwerk 400x200x9.5_gen_PV:8224540","Tegels_keramisch_400x200_creme","LAYERSET","2843081","","","","","","","0","9.5","9.5","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4669768","2MYnLHTC1BbBy7TCZCJeai","IfcWall","Basic Wall:NLRS_42_WA_tegelwerk 400x200x9.5_gen_PV:8224541","Tegels_keramisch_400x200_creme","LAYERSET","2843081","","","","","","","0","9.5","9.5","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4669790","2MYnLHTC1BbBy7TCZCJeal","IfcWall","Basic Wall:NLRS_42_WA_tegelwerk 400x200x9.5_gen_PV:8224542","Tegels_keramisch_400x200_creme","LAYERSET","2843081","","","","","","","0","9.5","9.5","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4673487","2MYnLHTC1BbBy7TCZCJea3","IfcWall","Basic Wall:NLRS_22_WA_cellenbeton G5 100_gen_PV:8224562","NLRS_f4_cellenbeton_generiek","LAYERSET","4521288","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4680668","2MYnLHTC1BbBy7TCZCJebN","IfcWall","Basic Wall:NLRS_42_WA_tegelwerk 400x200x9.5_gen_PV:8224614","Tegels_keramisch_400x200_creme","LAYERSET","2843081","","","","","","","0","9.5","9.5","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4685305","2MYnLHTC1BbBy7TCZCJeb7","IfcWall","Basic Wall:NLRS_42_WA_tegelwerk 400x200x9.5_gen_PV:8224630","Tegels_keramisch_400x200_creme","LAYERSET","2843081","","","","","","","0","9.5","9.5","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4689805","3Ltpzi$8z5w8p$rQ3Aww85","IfcWall","Basic Wall:NLRS_21_WA_kalkzandsteen CS12 100_gen_PV:8569674","NLRS_f1_kalkzandsteen_CS12","LAYERSET","2774701","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4796542","1fMeyZYi1DQO0rYKSU2o5z","IfcWall","Basic Wall:NLRS_21_WA_isolatie 131_gen_PV:8616733","NLRS_m1_isolatie_glaswol","LAYERSET","2774606","","","","","","","0","131.0","131.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4796855","1fMeyZYi1DQO0rYKSU2o5$","IfcWall","Basic Wall:NLRS_21_WA_mw jeker wf halfst. 100_gen_PV:8616735","Unknown","UNKNOWN","","","","","","","","","","","","False","","","","","","NO_VOLUME|NO_DIMENSIONS|MATERIAL_UNKNOWN"
"4796888","1fMeyZYi1DQO0rYKSU2o54","IfcWall","Basic Wall:NLRS_21_WA_betonwand 90_Heembeton:8616740","NLRS_f2_beton_prefab_gen","LAYERSET","1973","","","","","","","0","90.0","90.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4796910","1fMeyZYi1DQO0rYKSU2o59","IfcWall","Basic Wall:NLRS_21_WA_mw jeker wf halfst. 100_gen_PV:8616745","NLRS_g2_mw Rodurza Jeker  wf halfsteens","LAYERSET","4796856","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4796932","1fMeyZYi1DQO0rYKSU2o5A","IfcWall","Basic Wall:NLRS_21_WA_mw jeker wf halfst. 100_gen_PV:8616746","NLRS_g2_mw Rodurza Jeker  wf halfsteens","LAYERSET","4796856","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4800827","1fMeyZYi1DQO0rYKSU2oTR","IfcWall","Basic Wall:NLRS_21_WA_isolatie 131_gen_PV:8617275","NLRS_m1_isolatie_glaswol","LAYERSET","2774606","","","","","","","0","131.0","131.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
"4801056","1fMeyZYi1DQO0rYKSU2oTT","IfcWall","Basic Wall:NLRS_21_WA_mw jeker wf halfst. 100_gen_PV:8617277","NLRS_g2_mw Rodurza Jeker  wf halfsteens","LAYERSET","4796856","","","","","","","0","100.0","100.0","Unknown","False","","","","","","NO_VOLUME|NO_DIMENSIONS"
